,_id,tweet_id,text,task_1
119,60c5d7495659ea5e55df0efa,hi_hasoc_2021_4962,BJP dharna  भाई मत ही करते कम से कम शर्म नही आती,HOF
120,60c5d7495659ea5e55df0925,hi_hasoc_2021_867, मोदी तुम इस्तीफा दो हम तुम्हारे साथ है,NOT
121,60c5d7495659ea5e55df0985,hi_hasoc_2021_1186,बताना नही है देश को  कुछ कर के दिखाओ धरने से tv पर चीखने से कुछ न होगा सीधे बंगाल जाओ जो महिलाओं पर अत्याचार का vdo पोस्ट किए थे उनके साथ खड़े हो नही तो वोट भी इस बार ट्विटरtv पर ही डाल देंगे शर्म करो वहां कार्यकर्ता मर रहे हैं यहाँ tv पर डिबेट कर रहे हो ,NOT
122,60c5d7495659ea5e55df0ccc,hi_hasoc_2021_1612, शक्ल से नाजायज़ की औलाद है,HOF
123,60c5d7495659ea5e55df140f,hi_hasoc_2021_2606,ज़ालिम को जो ना रोक वो शामिल है ज़ुल्म में क़ातिल को जो ना टोके वो क़ातिल के साथ है ~साहिर लुधियानवी,NOT
124,60c5d7495659ea5e55df1cf0,hi_hasoc_2021_6060,सरकार नरसंहार कर रही है  ,NOT
125,60c5d7495659ea5e55df15e1,hi_hasoc_2021_3180,मोदी ही पप्पू है और नेशनल ही नहीं ग्लोबल है,HOF
126,60c5d7495659ea5e55df1206,hi_hasoc_2021_2238,सवाल यह है जब शहाबुद्दीन साहब के साथ उस तरह की घटना हुई और ओसामा शहाब अकेले हर जगह अपने पिता की लड़ाई लड़ रहा था उस समय लालू परिवार का कोई व्यक्ति उनके साथ खड़ा क्यों नहीं हुआ ,NOT
127,60c5d7495659ea5e55df1b8e,hi_hasoc_2021_5910,तुम तो चुप ही रहो सिम्वाव जी 🤣😀 ,NOT
128,60c5d7495659ea5e55df0fa0,hi_hasoc_2021_2033,शुक्रिया इमरान प्रताप गढ़ी साहेब शुक्रिया अमनातुल्लह साहेब  इस दुख की घड़ी में ओसामा शहाब का साथ देने के लिए साथ खड़े होने के लिएउन लोगों का भीबहुत शुक्रिया जो दिल्ली में ओसामा भाई के साथ खड़े हुए बिहार इस बात को याद रखेगा ,NOT
129,60c5d7495659ea5e55df1ac5,hi_hasoc_2021_3850, पहले लगता थाहीहैअब पता लगा ये तो सारे के सारे BJP वालेहैं ,NOT
130,60c5d7495659ea5e55df1acb,hi_hasoc_2021_5991,हार जीत तो ठीक है मज़े की बात ये है साहब का बांग्लादेश के लिए आंदोलन कर जेल जाना बेकार हो गया 😜🙈 ,NOT
131,60c5d7495659ea5e55df08b0,hi_hasoc_2021_668,तुम जैसे स्वमं भू प्रदेश अध्यक्ष के रहते ये सब सम्भव है अपनी नौकरी बचाये जैसे 4 साल से मुँह में दही जमाये चुप थे वैसे ही रहो शिक्षको के चंदे पर पलने बाले तुम्हारे जैसे नेता घिन आती है तुम जैसे को नेता कहते भी शर्म है नही तुम्हे एमएलसी के टिकट तो तुम पता नही क्या 2 बेंच दो 😂😂 ,NOT
132,60c5d7495659ea5e55df14c3,hi_hasoc_2021_3064,एक्टर शूटिंग करें नेताजी रैलियां करें खिलाड़ी IPL खेलें और आम आदमीभूखे घर बैठकर कोरोना को भगाए,NOT
133,60c5d7495659ea5e55df12da,hi_hasoc_2021_2528,सवाल यह नही कि वो मुझे वेश्या कहता है सवाल तो यह है कि मुझे वेश्या बनाया किसने  ◆नवनीत🌻 ,NOT
134,60c5d7495659ea5e55df06b0,hi_hasoc_2021_83, अजीत सिंह के लिए आप का शोक व्यक्त करना बिल्कुल सही है लेकिन बंगाल में जो मासूम भाजपा कार्यकर्ता मारे जा रहे हैं बेटियों का बलात्कार हो रहा है क्या उस पर आपको कुछ नहीं बोलना चाहिए कृपया करके उन मासूमों के आंसू को पूछने का प्रयास कीजिए ,NOT
